,Unnamed: 0,tconst,titleType,primaryTitle,Like,isAdult,startYear,runtimeMinutes,genres
44985,2604966,tt1332486,movie,Kiss Me Again,,0,2010,139,"Drama,Romance"
44987,2605049,tt1332570,movie,Night Terrors,,0,2010,96,"Comedy,Horror"
44992,2606491,tt1334102,movie,The Resident,,0,2011,91,"Drama,Horror,Mystery"
44993,2606636,tt1334260,movie,Never Let Me Go,,0,2010,103,"Drama,Romance,Sci-Fi"
44994,2606656,tt1334285,movie,A Time for Rain,,0,2011,\N,Drama
44995,2606686,tt1334318,movie,Homeland,,0,2010,106,"Drama,Thriller"
44997,2606819,tt1334455,movie,Hit Parade,,0,2010,105,Crime
44998,2606828,tt1334464,movie,Nobody Smiling,,0,2010,83,Mystery
44999,2606834,tt1334470,movie,Raavan,,0,2010,130,"Action,Adventure,Drama"
45000,2606837,tt1334473,movie,Savage,,0,2011,86,"Horror,Sci-Fi,Thriller"
45001,2606875,tt1334512,movie,Arthur,,0,2011,110,"Comedy,Romance"
45002,2606877,tt1334514,movie,The Soccer Nanny,,0,2011,95,Comedy
45003,2606878,tt1334515,movie,Bad Company,,0,2010,87,Thriller
45005,2606890,tt1334532,movie,Farewell,,0,2010,90,Drama
45007,2606906,tt1334553,movie,The Perfect Host,,0,2010,93,"Comedy,Crime,Thriller"
45010,2608285,tt1335980,movie,Bronx Paradise,,0,2010,92,Comedy
45011,2608290,tt1335986,movie,Dahmer vs. Gacy,,0,2010,90,"Comedy,Horror"
45013,2608295,tt1335992,movie,Jackers,,0,2010,74,"Action,Drama"
45014,2608305,tt1336005,movie,Ratline,,0,2011,104,"Crime,Drama,Horror"
45015,2608382,tt1336106,movie,Slaughter Creek,,0,2011,94,"Drama,Horror"
45016,2608528,tt1336253,movie,Travellers,,0,2011,84,"Action,Drama,Thriller"
45018,2608863,tt1336601,movie,The Pack,,0,2010,84,Horror
45019,2608879,tt1336617,movie,Cyrus,,0,2010,91,"Comedy,Drama,Romance"
45020,2608880,tt1336619,movie,The Adventures of Chris Fable,,0,2010,108,"Action,Adventure,Drama"
45021,2609242,tt1336998,movie,Hunting & Sons,,0,2010,93,Drama
45022,2609243,tt1336999,movie,Jucy,,0,2010,90,Comedy
45023,2609265,tt1337022,movie,The Shadows,,0,2011,89,"Horror,Mystery,Romance"
45024,2609298,tt1337055,movie,Future X-Cops,,0,2010,99,"Action,Sci-Fi"
45026,2609345,tt1337103,movie,The Erotic Man,,0,2010,85,Drama
45028,2609566,tt1337338,movie,The Cameramurderer,,0,2010,95,"Romance,Thriller"
45029,2609577,tt1337350,movie,Free Hands,,0,2010,100,Drama
45030,2609593,tt1337366,movie,Nokas,,0,2010,87,"Action,Biography,Crime"
45036,2609896,tt1337673,movie,Nodame Cantabile: The Movie II,,0,2010,123,"Comedy,Drama,Music"
45037,2609904,tt1337682,movie,A Perfect Life,,0,2010,90,Thriller
45038,2609907,tt1337686,movie,The Prometheus Project,,0,2010,87,"Horror,Sci-Fi"
45041,2610813,tt1338604,movie,The Great Mystery,,0,2010,81,Family
45043,2610910,tt1338705,movie,Who the F#ck Is Chip Seinfeld?,,0,2011,66,Comedy
45046,2611292,tt1339098,movie,The Hagstone Demon,,0,2011,96,Horror
45047,2611355,tt1339161,movie,The Robber,,0,2010,90,"Biography,Crime,Drama"
45048,2611385,tt1339191,movie,VS: The Movie,,0,2011,88,Action
45049,2611396,tt1339203,movie,Shooting April,,0,2010,89,Thriller
45051,2611530,tt1339340,movie,Ta oporofora tis Athinas,,0,2010,94,Comedy
45052,2611623,tt1339433,movie,Dead End,,0,2010,\N,Horror
45053,2611676,tt1339488,movie,Raspberry Magic,,0,2010,82,"Comedy,Drama,Family"
45058,2612281,tt1340107,movie,In a Better World,,0,2010,118,"Drama,Romance"
45059,2612290,tt1340119,movie,Russian Snark,,0,2010,79,"Comedy,Drama"
45064,2612893,tt1340737,movie,Six Semesters,,0,2010,\N,Comedy
45067,2612925,tt1340773,movie,Elektra Luxx,,0,2010,100,"Comedy,Drama"
45068,2612930,tt1340778,movie,I Am 24,,0,2010,118,"Comedy,Romance"
45070,2612942,tt1340791,movie,Regresa,,0,2010,99,"Comedy,Romance"
45071,2612944,tt1340793,movie,The Rock 'n' Roll Dreams of Duncan Christopher,,0,2010,94,"Comedy,Drama"
45072,2612950,tt1340799,movie,Strings,,0,2011,98,"Drama,Thriller"
45073,2612951,tt1340800,movie,Tinker Tailor Soldier Spy,,0,2011,122,"Drama,Mystery,Thriller"
45074,2612952,tt1340801,movie,Close Enemy,,0,2010,98,Crime
45076,2612985,tt1340834,movie,Question in Details,,0,2010,81,"Drama,Romance"
45078,2613305,tt1341167,movie,Four Lions,,0,2010,97,"Comedy,Crime,Drama"
45079,2613324,tt1341188,movie,How Do You Know,,0,2010,121,"Comedy,Drama,Romance"
45080,2613467,tt1341340,movie,A Warrior's Heart,,0,2011,86,"Action,Drama,Family"
45081,2613468,tt1341341,movie,Ceremony,,0,2010,89,"Comedy,Romance"
45082,2613469,tt1341343,movie,Youthful Journeys of the World,,0,2011,\N,Drama
45083,2613826,tt1341710,movie,The Shrine,,0,2010,85,Horror
45084,2613872,tt1341759,movie,Not Even the Devil,,0,2011,98,Action
45088,2614183,tt1342096,movie,Butterfly,,0,2010,90,"Horror,Thriller"
45089,2614192,tt1342106,movie,It Came from Yesterday,,0,2011,104,"Adventure,Sci-Fi"
45090,2614199,tt1342115,movie,The Inheritance,,0,2011,90,Thriller
45092,2614203,tt1342120,movie,Polish Bar,,0,2010,99,Drama
45093,2614205,tt1342122,movie,Queen of the Lot,,0,2010,120,"Comedy,Drama"
45097,2615162,tt1343110,movie,Speed-Dating,,0,2010,98,Comedy
45098,2615700,tt1343703,movie,Fortress of War,,0,2010,138,"Action,Drama,History"
45099,2615701,tt1343704,movie,Time You Change,,0,2010,94,"Biography,Drama,Music"
45101,2615731,tt1343740,movie,Paradox,,0,2010,83,"Sci-Fi,Thriller"
45103,2616284,tt1344303,movie,Breath of Hate,,0,2011,\N,"Drama,Horror,Romance"
45104,2616315,tt1344337,movie,Reuniting the Rubins,,0,2010,97,"Comedy,Drama,Family"
45106,2616646,tt1344670,movie,Teenagers,,0,2011,165,Drama
45107,2616675,tt1344699,movie,Angels Love Donuts,,0,2010,83,Comedy
45109,2616812,tt1344836,movie,From Hollywood to Hollywood,,0,2010,92,Comedy
45110,2617410,tt1345444,movie,Family Tree,,0,2010,97,Drama
45112,2617430,tt1345466,movie,Exodus Fall,,0,2011,93,Drama
45115,2617676,tt1345719,movie,Darren & Abbey,,0,2010,70,Comedy
45116,2617716,tt1345772,movie,The Clinic,,0,2010,94,"Crime,Horror,Mystery"
45117,2617721,tt1345777,movie,Ishqiya,,0,2010,118,"Comedy,Drama,Romance"
45119,2617774,tt1345834,movie,About Her Brother,,0,2010,126,Drama
45123,2618534,tt1346629,movie,The Weather Station,,0,2011,120,"Mystery,Thriller"
45128,2619386,tt1347517,movie,Les enfants de Camerone,,0,2010,90,"Drama,War"
45131,2621274,tt1349451,movie,Butter,,0,2011,90,"Comedy,Drama"
45132,2621278,tt1349457,movie,The First Man,,0,2011,101,Drama
45133,2621428,tt1349616,movie,Hopelessly in June,,0,2011,93,"Comedy,Romance"
45134,2621440,tt1349629,movie,The Loneliest Road in America,,0,2010,95,"Comedy,Drama,Western"
45137,2621457,tt1349646,movie,Defcon 2012,,0,2010,92,Sci-Fi
45140,2622245,tt1350510,movie,Strawberry Cliff,,0,2011,105,"Drama,Fantasy,Mystery"
45141,2622276,tt1350542,movie,My Sister Nina,,0,2011,\N,Drama
45142,2622280,tt1350546,movie,Redemption,,0,2011,97,"Adventure,Drama,Romance"
45145,2622861,tt1351141,movie,Everything Will Happen Before You Die,,0,2010,88,Comedy
45147,2622905,tt1351186,movie,Luster,,0,2010,81,"Horror,Thriller"
45148,2622943,tt1351224,movie,Pyaar Impossible!,,0,2010,140,"Comedy,Romance"
45149,2622954,tt1351235,movie,How to Be a SexStar,,0,2010,80,Comedy
45150,2623025,tt1351309,movie,The Wilmington Incident,,0,2011,\N,Thriller
45151,2623477,tt1351784,movie,Psychosis,,0,2010,89,"Crime,Horror,Mystery"
45152,2624033,tt1352368,movie,Final Level,,0,2011,80,"Crime,Drama,Mystery"
45153,2624044,tt1352380,movie,Lullaby for Pi,,0,2010,98,Drama
45154,2624052,tt1352388,movie,Nude Nuns with Big Guns,,0,2010,91,"Action,Comedy,Thriller"
45155,2624323,tt1352672,movie,The Blue Seal,,0,2010,123,"Action,Drama,Thriller"
45156,2624326,tt1352675,movie,Ghost Bridge,,0,2010,85,"Drama,Horror,Romance"
45157,2624408,tt1352765,movie,Surviving Life (Theory and Practice),,0,2010,109,"Animation,Comedy,Fantasy"
45162,2625416,tt1353810,movie,Savages Crossing,,0,2011,85,Thriller
45163,2625620,tt1354022,movie,Jordan,,0,2010,83,"Adventure,Drama,Thriller"
45164,2626254,tt1354687,movie,Feed the Fish,,0,2010,92,Comedy
45165,2626286,tt1354720,movie,The Uncoded,,0,2010,\N,Drama
45167,2627164,tt1355638,movie,The Rabbi's Cat,,0,2011,100,"Animation,Comedy,Fantasy"
45168,2627166,tt1355641,movie,The Third Testament,,0,2010,90,Drama
45170,2627850,tt1356392,movie,Knockdown,,0,2011,89,"Drama,Mystery,Thriller"
45171,2627857,tt1356399,movie,Dig,,0,2010,80,"Drama,Mystery"
45175,2628300,tt1356864,movie,I'm Still Here,,0,2010,108,"Comedy,Drama,Music"
45189,2630943,tt1359553,movie,The Chameleon,,0,2010,106,"Biography,Crime,Drama"
45190,2632176,tt1360822,movie,Paper Birds,,0,2010,122,"Comedy,Drama,History"
45191,2632179,tt1360825,movie,Running Mates,,0,2011,90,Comedy
45192,2632180,tt1360826,movie,Rust,,0,2010,95,Drama
45193,2632183,tt1360829,movie,The Shouting Men,,0,2010,92,"Comedy,Drama"
45194,2632195,tt1360843,movie,The Girl with No Number,,0,2011,\N,Thriller
45195,2632637,tt1361299,movie,24h Marrakech,,0,2010,100,Drama
45196,2632650,tt1361313,movie,The Extra Man,,0,2010,108,Comedy
45197,2632660,tt1361324,movie,The Fallen Angel,,0,2010,134,Drama
45198,2632684,tt1361349,movie,Nanga Parbat,,0,2010,104,"Biography,Drama"
45199,2633148,tt1361825,movie,8 Uhr 28,,0,2010,91,"Drama,Romance,Thriller"
45201,2633155,tt1361835,movie,Das letzte Schweigen,,0,2010,118,"Crime,Drama,Thriller"
45204,2633453,tt1362141,movie,The Honey Killer,,0,2011,90,"Comedy,Drama"
45205,2633522,tt1362210,movie,Dynamite Swine,,0,2010,72,Comedy
45207,2633590,tt1362278,movie,No Answer,,0,2010,80,Drama
45211,2633866,tt1362554,movie,Some Other Stories,,0,2010,114,"Crime,Drama,Romance"
45212,2634395,tt1363091,movie,The Stranger in Us,,0,2010,107,Drama
45213,2634427,tt1363125,movie,Naughty @ 40,,0,2011,108,"Comedy,Drama"
45214,2634434,tt1363132,movie,Proper Villains,,0,2011,\N,"Action,Comedy,Crime"
45215,2634660,tt1363363,movie,Chatur Singh Two Star,,0,2011,150,"Action,Adventure,Comedy"
45216,2634665,tt1363368,movie,Foodland,,0,2010,90,"Comedy,Crime"
45217,2634672,tt1363376,movie,La dernière fugue,,0,2010,92,Drama
45218,2634759,tt1363468,movie,Zenith,,0,2010,93,"Sci-Fi,Thriller"
45219,2635500,tt1364277,movie,The Platinum Peacemaker,,0,2010,\N,"Comedy,Western"
45221,2635700,tt1364479,movie,On Childhood,,0,2010,\N,Drama
45222,2636226,tt1365030,movie,Madrasapattinam,,0,2010,162,"Drama,History,Romance"
45224,2636242,tt1365048,movie,3-D Sex and Zen: Extreme Ecstasy,,0,2011,129,"Comedy,Drama"
45227,2636627,tt1365451,movie,Drama,,0,2010,80,Drama
45228,2636657,tt1365482,movie,Martino's Summer,,0,2010,90,Drama
45229,2636658,tt1365483,movie,Main Street,,0,2010,92,Drama
45230,2636665,tt1365490,movie,We Believed,,0,2010,205,History
45231,2636666,tt1365491,movie,Norberto's Deadline,,0,2010,85,Comedy
45232,2637476,tt1366344,movie,The Sitter,,0,2011,81,Comedy
45234,2637538,tt1366409,movie,Miral,,0,2010,112,"Drama,History"
45236,2638296,tt1367177,movie,Dead of Knight,,0,2010,100,Horror
45237,2638366,tt1367248,movie,Ocean Front Property,,0,2011,82,"Comedy,Romance"
45239,2638469,tt1367351,movie,Eve's Necklace,,0,2010,80,Thriller
45241,2639510,tt1368422,movie,Dead Retribution,,0,2011,90,Thriller
45242,2639539,tt1368453,movie,Chargesheet,,0,2011,\N,"Drama,Thriller"
45243,2639551,tt1368465,movie,Next Door to the Velinsky's,,0,2011,100,Thriller
45245,2639921,tt1368860,movie,Daylight Fades,,0,2010,101,Thriller
45247,2640747,tt1369706,movie,The Ward,,0,2010,89,"Horror,Mystery,Thriller"
45251,2641428,tt1370426,movie,Costa Rican Summer,,0,2010,89,Comedy
45252,2641430,tt1370428,movie,180º,,0,2010,105,"Comedy,Drama"
45254,2642097,tt1371117,movie,Dear Mr. Gacy,,0,2010,103,"Crime,Drama,Horror"
45255,2642120,tt1371141,movie,Raven,,0,2010,100,"Horror,Thriller"
45256,2642133,tt1371155,movie,Made in Dagenham,,0,2010,113,"Biography,Comedy,Drama"
45258,2642138,tt1371160,movie,The Kid,,0,2010,111,Drama
45259,2642551,tt1371585,movie,Life Without Principle,,0,2011,107,"Crime,Drama"
45260,2642591,tt1371628,movie,How I Was Stolen by the Germans,,0,2011,140,"Drama,War"
45261,2642594,tt1371631,movie,Knifer,,0,2010,108,Drama
45263,2643609,tt1372680,movie,0s & 1s,,0,2011,83,Comedy
45264,2643614,tt1372686,movie,Coriolanus,,0,2011,123,"Drama,Thriller,War"
45265,2643617,tt1372689,movie,Stranded,,0,2010,103,"Horror,Mystery"
45267,2644075,tt1373149,movie,I Was a 7th Grade Dragon Slayer,,0,2010,93,"Adventure,Comedy,Family"
45268,2644082,tt1373156,movie,Karthik Calling Karthik,,0,2010,135,"Drama,Mystery,Thriller"
45269,2644314,tt1373405,movie,The Awakening,,0,2010,83,"Horror,Thriller"
45270,2644315,tt1373406,movie,Snowmen,,0,2010,86,"Comedy,Family"
45271,2644360,tt1373454,movie,Bad Faith,,0,2010,106,Thriller
45272,2645876,tt1374985,movie,Alois Nebel,,0,2011,84,"Animation,Drama"
45273,2645878,tt1374988,movie,Lipstikka,,0,2011,90,"Drama,Thriller"
45274,2645880,tt1374990,movie,The Prodigies,,0,2011,87,"Action,Animation,Drama"
45275,2645882,tt1374995,movie,Holy Land,,0,2010,60,Drama
45276,2645883,tt1374996,movie,Prairie Love,,0,2011,108,Comedy
45277,2646482,tt1375666,movie,Inception,1,0,2010,148,"Action,Adventure,Sci-Fi"
45278,2646485,tt1375669,movie,Simon and the Oaks,,0,2011,122,Drama
45279,2646486,tt1375670,movie,Grown Ups,,0,2010,102,Comedy
45281,2646555,tt1375742,movie,Beach Bar: The Movie,,0,2011,93,Comedy
45282,2646567,tt1375754,movie,Stricken,,0,2010,90,Thriller
45283,2646993,tt1376195,movie,Gunless,,0,2010,89,"Action,Comedy,Drama"
45284,2647030,tt1376233,movie,Rid of Me,,0,2011,90,Comedy
45286,2647188,tt1376404,movie,Freight,,0,2010,92,"Action,Crime,Drama"
45287,2647202,tt1376421,movie,Imogène McCarthery,,0,2010,82,"Comedy,Crime,Mystery"
45288,2647203,tt1376422,movie,Jean Gentil,,0,2010,84,Drama
45289,2647208,tt1376427,movie,Ma compagne de nuit,,0,2011,100,Drama
45292,2647446,tt1376709,movie,I Love You Too,,0,2010,107,Comedy
45293,2647452,tt1376717,movie,Play,,0,2011,118,Drama
45301,2649512,tt1378811,movie,When Soldiers Cry,,0,2010,120,"Action,War"
45303,2649851,tt1379162,movie,Judgement Day,,0,2010,\N,Drama
45307,2649922,tt1379234,movie,Peepers,,0,2010,\N,Comedy
45309,2650334,tt1379651,movie,The Gertrude Stein Mystery or Some Like It Art,,0,2010,90,"Biography,Comedy,History"
45311,2650396,tt1379714,movie,Braincell,,0,2010,100,"Horror,Sci-Fi"
45312,2650402,tt1379721,movie,My Angel,,0,2011,90,"Drama,Family"
45314,2650416,tt1379736,movie,Cesado,,0,2011,90,Drama
45315,2650804,tt1380130,movie,If You Love,,0,2010,123,"Drama,Musical,Romance"
45316,2650848,tt1380174,movie,Bad Family,,0,2010,95,Drama
45317,2650864,tt1380190,movie,Ricky Rapper and the Bicycle Thief,,0,2010,78,"Comedy,Family,Musical"
45318,2650875,tt1380201,movie,Run Sister Run!,,0,2010,113,Drama
45319,2650906,tt1380232,movie,Pudana Last of the Line,,0,2010,80,"Drama,History"
45322,2651429,tt1380784,movie,Big Money Rustlas,,0,2010,95,"Comedy,Western"
45323,2651444,tt1380799,movie,Habermann,,0,2010,104,"Drama,Romance,War"
45325,2651497,tt1380852,movie,Attack of the Vegan Zombies!,,0,2010,77,"Comedy,Horror"
45327,2651555,tt1380912,movie,Love Is a Thieves' Game,,0,2011,91,"Action,Crime,Drama"
45328,2651634,tt1380995,movie,Forged,,0,2010,77,"Action,Drama"
45329,2652035,tt1381402,movie,Baby Jane?,,0,2010,95,Comedy
45330,2652036,tt1381403,movie,Die Bielefeld Verschwörung,,0,2010,105,"Action,Adventure,Comedy"
45332,2652040,tt1381407,movie,The Holy Land of Tyrol,,0,2010,123,"Drama,History,War"
45333,2652046,tt1381413,movie,Pete Smalls Is Dead,,0,2010,95,"Comedy,Crime"
45334,2652049,tt1381418,movie,You May Not Kiss the Bride,,0,2011,99,"Action,Comedy,Crime"
45335,2652128,tt1381505,movie,Father of Invention,,0,2010,93,"Comedy,Drama"
45336,2652130,tt1381508,movie,Jack Falls,,0,2011,100,Crime
45340,2652392,tt1381773,movie,A Genesis Found,,0,2010,119,"Adventure,Mystery"
45341,2652422,tt1381803,movie,The Great Bear,,0,2011,75,"Adventure,Animation,Family"
45343,2652927,tt1382313,movie,One in Seven Million,,0,2010,88,Music
45347,2653328,tt1382720,movie,Fuchsia the Mini-Witch,,0,2010,95,"Family,Fantasy"
45348,2653330,tt1382722,movie,Hella W,,0,2011,82,"Biography,Drama,History"
45349,2653333,tt1382725,movie,La Rafle,,0,2010,115,"Drama,History,War"
45350,2653336,tt1382728,movie,The Phantom Father,,0,2011,90,"Drama,Romance"
45351,2653855,tt1383251,movie,Sayonara itsuka,,0,2010,170,"Drama,Romance"
45352,2654036,tt1383444,movie,Bella Biondina,,0,2011,\N,"Drama,Romance"
45353,2654040,tt1383448,movie,Mord på mere end én Måde,,0,2010,\N,"Comedy,Crime,Mystery"
45354,2654280,tt1383700,movie,American Disciples,,0,2011,\N,"Comedy,Drama"
45355,2654284,tt1383705,movie,Hit List,,0,2011,90,"Comedy,Romance"
45356,2654285,tt1383706,movie,Is This a Joke?,,0,2011,75,Comedy
45359,2655149,tt1384585,movie,The Clean Up Woman,,0,2010,\N,Drama
45360,2655150,tt1384586,movie,Deuce of Spades,,0,2011,150,Drama
45361,2655152,tt1384591,movie,Justify,,0,2010,72,Thriller
45362,2655154,tt1384594,movie,"She Is Not Crying, She Is Singing",,0,2011,78,Drama
45366,2655477,tt1384927,movie,Death of a Superhero,,0,2011,97,Drama
45367,2655478,tt1384928,movie,The Other End,,0,2011,99,Drama
45368,2655479,tt1384929,movie,Stormland,,0,2011,111,"Comedy,Drama"
45369,2655509,tt1384960,movie,Snap Judgment,,0,2011,\N,Action
45370,2655510,tt1384961,movie,Godkiller: Walk Among Us,,0,2010,72,"Animation,Sci-Fi"
45374,2656151,tt1385633,movie,The Runway,,0,2010,101,Comedy
45375,2656332,tt1385826,movie,The Adjustment Bureau,,0,2011,106,"Romance,Sci-Fi,Thriller"
45376,2656372,tt1385867,movie,Cop Out,,0,2010,107,"Action,Comedy,Crime"
45378,2656969,tt1386492,movie,This Is Not a Movie,,0,2011,99,"Comedy,Drama"
45379,2657058,tt1386583,movie,Infection: The Invasion Begins,,0,2011,95,"Horror,Sci-Fi,Thriller"
45380,2657063,tt1386588,movie,The Other Guys,,0,2010,107,"Action,Comedy,Crime"
45382,2657151,tt1386683,movie,A Somewhat Gentle Man,,0,2010,113,"Comedy,Crime,Drama"
45384,2657378,tt1386925,movie,The Dead,,0,2010,105,"Action,Adventure,Drama"
45386,2657385,tt1386932,movie,Ip Man 2,,0,2010,108,"Action,Biography,Drama"
45393,2658797,tt1388369,movie,Time Again,,0,2011,82,"Action,Adventure,Sci-Fi"
45395,2658815,tt1388388,movie,9 meses,,0,2010,89,Comedy
45396,2658817,tt1388391,movie,Bicycle Bride,,0,2010,104,"Comedy,Family,Romance"
45398,2658829,tt1388403,movie,Martín al amanecer,,0,2010,\N,Drama
45400,2658861,tt1388437,movie,Fuerteventura,,0,2010,83,Drama
45401,2658862,tt1388438,movie,Luna verde,,0,2010,78,Drama
45402,2659187,tt1388776,movie,Pursuit,,0,2010,92,Drama
45403,2659205,tt1388794,movie,Sin ella,,0,2010,109,"Drama,Romance"
45405,2659303,tt1388903,movie,Mirch,,0,2010,105,"Comedy,Drama,Fantasy"
45406,2659313,tt1388913,movie,Solos en la ciudad,,0,2011,101,"Comedy,Drama,Romance"
45408,2659459,tt1389059,movie,Antalya,,0,2010,\N,Thriller
45409,2659470,tt1389070,movie,Dancing on a Dry Salt Lake,,0,2010,123,Comedy
45410,2659525,tt1389127,movie,Texas Killing Fields,,0,2011,105,"Crime,Drama,History"
45411,2659535,tt1389137,movie,We Bought a Zoo,,0,2011,124,"Comedy,Drama,Family"
45413,2660747,tt1390397,movie,Baseline,,0,2010,96,"Action,Crime,Drama"
45414,2660751,tt1390403,movie,Cut,,0,2010,87,"Horror,Mystery,Thriller"
45415,2660758,tt1390410,movie,Hilltop Cemetery,,0,2011,90,"Horror,Mystery,Thriller"
45416,2660762,tt1390415,movie,Orly,,0,2010,84,Drama
45418,2660874,tt1390533,movie,Bedrooms,,0,2010,85,"Drama,Romance"
45419,2660876,tt1390535,movie,The Final,,0,2010,93,"Drama,Horror,Thriller"
45420,2660877,tt1390536,movie,Fully Loaded,,0,2011,77,Comedy
45421,2660879,tt1390538,movie,Cage Free,,0,2010,93,Thriller
45422,2660881,tt1390540,movie,The Penny,,0,2010,88,"Crime,Drama,Thriller"
45423,2660882,tt1390542,movie,Tranquility,,0,2010,\N,Drama
45425,2661166,tt1390840,movie,Walkaway,,0,2010,97,"Comedy,Drama"
45427,2661356,tt1391034,movie,And Soon the Darkness,,0,2010,91,"Drama,Horror,Mystery"
45428,2661405,tt1391084,movie,Killing Schrödinger's Cats,,0,2010,90,"Horror,Sci-Fi,Thriller"
45429,2661408,tt1391087,movie,Perfect Sunday,,0,2010,87,Comedy
45432,2661437,tt1391116,movie,Resistance,,0,2011,92,"Drama,Thriller,War"
45434,2661458,tt1391137,movie,Why Did I Get Married Too?,,0,2010,121,"Comedy,Drama,Romance"
45436,2661462,tt1391142,movie,Among Us,,0,2010,94,Drama
45437,2661463,tt1391143,movie,Turk's Head,,0,2010,87,"Crime,Drama,Thriller"
45438,2661795,tt1391481,movie,Run If You Can,,0,2010,112,Drama
45441,2662056,tt1391745,movie,Whale,,0,2010,75,Drama
45443,2662503,tt1392197,movie,Marmaduke,,0,2010,99,"Comedy,Family"
45447,2663042,tt1392744,movie,Chance Pe Dance,,0,2010,122,"Comedy,Drama,Music"
45455,2663261,tt1392982,movie,Speed of Glory,,0,2010,89,"Action,Drama,Family"
45456,2663262,tt1392983,movie,The Sinners,,0,2010,90,Thriller
45460,2663297,tt1393020,movie,Sex & Drugs & Rock & Roll,,0,2010,115,"Biography,Drama,Music"
45463,2663978,tt1393742,movie,Jesus Henry Christ,,0,2011,92,Comedy
45464,2663980,tt1393746,movie,Aftershock,,0,2010,135,"Drama,History"
45466,2664062,tt1393831,movie,Shaawanokie,,0,2010,\N,Horror
45469,2664419,tt1394211,movie,Helena from the Wedding,,0,2010,89,"Comedy,Drama"
45470,2664448,tt1394240,movie,No Limit Kids: Much Ado About Middle School,,0,2010,91,"Comedy,Family"
45471,2664530,tt1394322,movie,Dispatch,,0,2011,90,Drama
45473,2664568,tt1394360,movie,Patrol Men,,0,2010,90,Horror
45475,2665241,tt1395054,movie,Once Upon a Time in Mumbai,,0,2010,134,"Action,Crime,Drama"
45476,2665250,tt1395065,movie,Sal,,0,2011,114,"Drama,Western"
45480,2665957,tt1395783,movie,Project Purgatory,,0,2010,82,Sci-Fi
45481,2666380,tt1396208,movie,Action Replayy,,0,2010,129,"Comedy,Romance,Sci-Fi"
45482,2666387,tt1396218,movie,Mr. Popper's Penguins,,0,2011,94,"Comedy,Family,Fantasy"
45483,2666388,tt1396219,movie,Outcast,,0,2010,98,Horror
45484,2666390,tt1396221,movie,Passion Play,,0,2010,94,"Drama,Fantasy,Romance"
45485,2666392,tt1396223,movie,Saidi's Song,,0,2010,\N,Drama
45490,2667331,tt1397176,movie,Gardiens de l'ordre,,0,2010,105,"Crime,Drama,Thriller"
45491,2667651,tt1397498,movie,Confucius,,0,2010,125,"Biography,Drama,History"
45495,2668162,tt1398028,movie,Locked In,,0,2010,85,"Drama,Thriller"
45496,2668163,tt1398029,movie,The Day I Was Not Born,,0,2010,94,Drama
45498,2668510,tt1398399,movie,O Último Voo do Flamingo,,0,2010,90,"Drama,Thriller"
45499,2668533,tt1398423,movie,Lonesdale,,0,2010,\N,Drama
45500,2668538,tt1398428,movie,YellowBrickRoad,,0,2010,98,"Horror,Thriller"
45501,2668539,tt1398429,movie,iCrime,,0,2010,102,Thriller
45503,2669091,tt1398999,movie,Earthling,,0,2010,111,Sci-Fi
45505,2669191,tt1399102,movie,Trailerpark,,0,2010,110,Drama
45506,2669192,tt1399103,movie,Transformers: Dark of the Moon,,0,2011,154,"Action,Adventure,Sci-Fi"
45508,2669210,tt1399125,movie,Wid Winner and the Slipstream,,0,2010,50,Drama
45509,2669632,tt1399565,movie,House of Black Wings,,0,2010,101,Horror
45510,2669678,tt1399613,movie,The Descending,,0,2011,100,Action
45511,2669715,tt1399651,movie,The Impossible Murder,,0,2010,82,Mystery
45512,2669719,tt1399655,movie,Jew Suss: Rise and Fall,,0,2010,114,"Biography,Drama,War"
45513,2669741,tt1399677,movie,Pièce montée,,0,2010,93,"Comedy,Romance"
45514,2669747,tt1399683,movie,Winter's Bone,,0,2010,100,"Drama,Mystery"
45517,2670383,tt1400335,movie,First Dog,,0,2010,90,"Comedy,Drama,Family"
45518,2670544,tt1400502,movie,Egression,,0,2011,100,Drama
45519,2670557,tt1400515,movie,Don't Let Him In,,0,2011,80,"Horror,Thriller"
45522,2670598,tt1400558,movie,Zatoichi: The Last,,0,2010,132,"Action,Drama"
45525,2671158,tt1401143,movie,Rare Exports,,0,2010,84,"Adventure,Fantasy,Horror"
45526,2671167,tt1401152,movie,Unknown,,0,2011,113,"Action,Mystery,Thriller"
45528,2671251,tt1401236,movie,The Fields,,0,2011,100,"Drama,Mystery,Thriller"
45531,2671587,tt1401578,movie,Desert Rose,,0,2011,\N,Fantasy
45532,2671610,tt1401607,movie,The Con Artist,,0,2010,84,"Comedy,Crime,Drama"
45533,2671633,tt1401631,movie,Slime City Massacre,,0,2010,85,"Action,Horror,Sci-Fi"
45534,2671638,tt1401636,movie,Switch,,0,2011,104,"Action,Crime,Thriller"
45535,2671644,tt1401643,movie,Black Venus,,0,2010,162,"Drama,History"
45536,2671668,tt1401668,movie,Red Nights,,0,2010,98,"Crime,Horror,Thriller"
45537,2671669,tt1401669,movie,The Little Bedroom,,0,2010,87,Drama
45538,2671671,tt1401672,movie,72 days,,0,2010,93,"Comedy,Drama"
45541,2671679,tt1401681,movie,An Extremely Nutty Teacher,,0,2011,90,"Comedy,Family"
45544,2671696,tt1401700,movie,Slip & Fall,,0,2011,84,Comedy
